class-name,perception,LOC,C3,CBO,MPC,RFC,WMC,Readability,Avg-commit-size,number-changes,number-committors,persistance,number-fixes,avg.dev.scattering,NOII_type,NOAM_type,NOCS_type,NOM_type,NMO_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,DIT_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,NOC_type,LCOM5_type,WOC_type,WMCNAMM_type,NOCS_package,NOMNAMM_package,NOI_package,LOC_package,NOM_package,isStatic_type,NOPA_type,number_private_visibility_attributes,number_protected_visibility_attributes,number_package_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_final_not_static_attributes,num_static_not_final_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_package_visibility_methods,number_final_methods,number_abstract_methods,number_not_abstract_not_final_methods,number_static_methods,number_final_static_methods,number_final_not_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,is_controller,is_procedural,is_test,is_util,is_external,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,NOPK_project
org.apache.solr.client.solrj.io.stream.StreamExpressionTest,MEDIUM,1108,0.24,6,0.63,6,29,0.32,7,39,7,2,7,0.55,0,6,0,7,0,6,1,1,0,43,3,76,3,2,0,0,0,0.142857,1,13,23,0,738,62,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.client.solrj.io.stream.StreamingTest,MEDIUM,1071,0.6,5,0.65,7,15,0.28,2,67,6,3,4,0.27,0,54,0,105,?,14,27,51,65,?,2,1950,1339,49,0.04601,7,0.993047,?,202,42,592,8,13290,817,0,24,6,34,1,24,25,24,40,0,1,102,1,2,0,0,0,105,16,0,0,16,89,49,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.client.solrj.request.SchemaTest,MEDIUM,999,0.44,7,0.75,8,23,0.34,7,153,5,2,7,0.32,0,0,0,1,0,0,1,1,15,63,5,38,38,1,1,0,0,0.066667,1,10,53,0,916,55,0,14,1,0,0,15,15,15,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.client.solrj.SolrClient,MEDIUM,986,0.26,7,0.63,8,29,0.3,7,168,5,3,4,0.36,0,9,0,12,0,0,1,3,10,0,1,147,57,1,0,0,1,0.25,3,54,179,4,2936,197,0,0,0,0,10,0,0,0,10,0,0,12,0,0,0,0,0,12,0,0,0,0,12,1,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.client.solrj.SolrExampleTests,MEDIUM,861,0.4,5,0.65,7,22,0.29,8,93,3,4,3,0.46,0,37,0,63,0,63,20,26,55,0,1,1562,1079,56,0.311475,0,0.959531,0.289855,216,245,2644,11,73431,3557,0,13,10,32,0,16,16,16,39,0,0,56,1,6,0,0,0,63,6,0,0,6,57,25,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.client.solrj.SolrQuery,MEDIUM,914,0.38,5,0.71,11,20,0.25,5,155,3,4,7,0.29,0,18,1,64,17,126,50,46,22,154,3,1635,1395,178,0.330216,0,0.955267,0.444444,335,245,2644,11,73431,3557,0,0,1,14,7,0,0,0,22,0,0,18,4,4,38,0,0,64,2,0,0,2,62,45,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.cloud.AbstractFullDistribZkTestBase,MEDIUM,818,0.28,7,0.69,9,23,0.28,8,183,3,4,4,0.44,0,25,4,76,10,163,60,51,49,35,2,2345,2147,227,0.405045,0,0.961088,0.722222,363,245,2644,11,73431,3557,0,0,1,45,3,2,2,2,47,0,0,18,0,11,47,0,0,76,0,0,0,0,76,50,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.cloud.BaseCdcrDistributedZkTest,MEDIUM,1007,0.63,4,0.82,5,18,0.29,5,107,3,3,6,0.49,0,8,3,42,1,26,20,34,28,67,2,1513,1371,47,0.356275,2,0.924216,0.5,250,245,2644,11,73431,3557,0,0,0,27,1,1,1,1,27,0,0,12,1,14,15,0,0,42,2,0,0,2,40,32,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.cloud.BasicDistributedZkTest,MEDIUM,851,0.24,6,0.73,8,23,0.31,12,50,7,3,5,0.41,1,19,1,139,0,169,35,120,46,0,1,3585,3336,133,0.468492,1,0.977158,0.833333,703,245,2644,11,73431,3557,0,1,13,28,4,3,4,3,42,0,1,101,9,21,8,1,0,138,24,0,1,24,114,108,0,12,FALSE,FALSE,TRUE,FALSE,FALSE,497,38,5768,4374,117757,24
org.apache.solr.cloud.CollectionsAPIDistributedZkTest,MEDIUM,1109,0.31,3,0.83,11,23,0.31,3,200,6,4,6,0.34,0,3,4,40,?,13,20,37,18,?,1,1093,1062,30,0.011765,4,1,?,90,27,175,3,3728,200,0,13,5,0,0,13,15,13,3,0,2,35,2,3,0,0,0,40,4,0,0,4,36,34,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,1037,62,6560,5860,138536,28
org.apache.solr.cloud.OverseerCollectionConfigSetProcessorTest,MEDIUM,865,0.57,5,0.83,6,29,0.32,9,178,4,3,3,0.34,3,11,18,53,2,35,50,42,39,518,5,2060,1951,91,0.262626,0,0.9714,0.622642,167,57,199,1,5441,224,0,11,26,0,2,12,12,12,27,0,0,42,6,0,5,0,0,53,4,0,0,4,49,40,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,1037,62,6560,5860,138536,28
org.apache.solr.cloud.OverseerCollectionMessageHandler,MEDIUM,980,0.59,6,0.87,5,17,0.27,3,69,4,1,7,0.33,0,20,6,85,9,47,33,65,35,102,2,2167,1901,105,0.23843,0,0.977891,0.625,242,123,1029,7,25957,1144,0,12,21,0,2,21,20,20,14,1,0,68,10,4,3,0,0,85,2,0,0,2,83,64,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1037,62,6560,5860,138536,28
org.apache.solr.cloud.OverseerTest,MEDIUM,930,0.31,6,0.76,7,17,0.28,5,186,6,4,3,0.39,0,21,2,117,0,27,21,96,24,0,1,2711,2424,70,0.409842,1,0.968032,0.757576,299,24,249,4,5150,285,0,4,17,3,0,7,4,4,17,3,0,95,5,17,0,0,0,117,0,0,0,0,117,94,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,1037,62,6560,5860,138536,28
org.apache.solr.cloud.TestCloudPivotFacet,MEDIUM,988,0.52,3,0.72,11,27,0.26,9,78,6,1,4,0.29,0,0,0,1,0,0,1,1,7,29,2,13,13,1,1,0,0,0.125,1,21,71,1,1801,106,0,7,0,0,0,7,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,1188,117,6818,5763,109035,183
org.apache.solr.cloud.ZkController,MEDIUM,835,0.39,6,0.79,6,31,0.25,2,216,4,4,4,0.53,0,0,0,1,0,0,1,1,21,29,2,33,33,1,1,0,0,0.045455,1,21,71,1,1801,106,0,21,0,0,0,21,21,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,1188,117,6818,5763,109035,183
org.apache.solr.common.cloud.SolrZkClient,MEDIUM,1082,0.3,7,0.85,7,31,0.3,9,189,6,3,3,0.29,0,0,0,1,0,0,1,1,19,29,2,67,67,1,1,0,0,0.05,1,21,71,1,1801,106,0,19,0,0,0,19,19,19,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1188,117,6818,5763,109035,183
org.apache.solr.common.cloud.ZkStateReader,MEDIUM,837,0.26,6,0.68,8,14,0.29,10,77,4,2,5,0.41,0,0,0,1,0,0,1,1,8,29,2,42,42,1,1,0,0,0.111111,1,21,71,1,1801,106,0,8,0,0,0,8,8,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1188,117,6818,5763,109035,183
org.apache.solr.common.util.JavaBinCodec,MEDIUM,1085,0.59,3,0.86,10,15,0.26,6,191,7,1,4,0.41,0,0,0,1,0,0,1,1,6,29,2,13,13,1,1,0,0,0.142857,1,21,71,1,1801,106,0,6,0,0,0,6,6,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1188,117,6818,5763,109035,183
org.apache.solr.common.util.NamedList,MEDIUM,963,0.33,4,0.59,11,21,0.3,12,104,7,3,5,0.41,0,7,0,46,16,14,30,39,6,98,5,1091,997,80,0.415385,0,0.959259,0.885714,119,7,67,0,1589,79,0,0,5,1,0,1,1,1,5,0,0,35,4,7,0,0,0,46,1,0,0,1,45,37,0,2,FALSE,FALSE,FALSE,TRUE,FALSE,1188,117,6818,5763,109035,183
org.apache.solr.core.CoreContainer,MEDIUM,811,0.66,7,0.6,9,27,0.28,2,134,4,3,4,0.47,1,0,0,46,0,18,20,46,4,0,1,1837,1837,48,0.318182,0,0.944444,1,275,4,72,1,2491,72,0,0,4,0,0,1,1,1,3,0,0,13,33,0,0,0,0,46,3,0,0,3,43,45,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,968,54,7232,6313,104357,64
org.apache.solr.core.SolrCore,MEDIUM,881,0.6,7,0.65,6,16,0.33,5,74,4,4,4,0.54,0,6,0,8,0,0,0,2,4,15,2,64,23,0,0.6,0,0.714286,0.166667,2,22,265,0,5628,291,1,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,8,0,0,0,0,8,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,968,54,7232,6313,104357,64
org.apache.solr.core.SolrResourceLoader,MEDIUM,1087,0.24,5,0.63,9,22,0.34,6,64,7,2,4,0.5,0,5,0,7,0,0,0,2,4,15,2,57,24,0,0.4,0,0.833333,0.181818,2,22,265,0,5628,291,1,4,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,968,54,7232,6313,104357,64
org.apache.solr.CursorPagingTest,MEDIUM,1104,0.59,3,0.83,9,28,0.28,12,41,6,1,4,0.31,1,0,1,66,0,64,17,66,12,0,1,3363,3363,54,0.230769,1,0.921795,1,518,8,210,2,5947,221,0,0,12,0,0,2,2,2,10,0,0,16,50,0,0,0,0,66,4,0,0,4,62,64,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,968,54,7232,6313,104357,64
org.apache.solr.hadoop.MorphlineGoLiveMiniMRTest,MEDIUM,835,0.46,6,0.59,11,14,0.3,3,103,4,3,3,0.35,0,0,0,1,0,8,0,1,10,0,1,270,270,0,1,0,0,0,1,31,132,1,2750,171,0,10,0,0,0,10,10,10,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,968,54,7232,6313,104357,64
org.apache.solr.handler.admin.CoreAdminHandler,MEDIUM,1076,0.66,3,0.84,7,26,0.3,2,78,5,1,3,0.49,0,0,2,1,0,0,0,1,7,0,1,41,41,0,1,0,0,0,1,17,73,1,1448,94,0,7,0,0,0,7,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,968,54,7232,6313,104357,64
org.apache.solr.handler.admin.LukeRequestHandler,MEDIUM,1120,0.32,5,0.88,5,29,0.31,10,206,7,2,3,0.32,0,8,1,38,22,30,22,30,8,49,3,1075,989,40,0.326437,0,0.905405,0.702703,151,68,681,2,16486,924,0,3,5,0,0,5,5,5,3,0,0,34,3,1,0,0,0,38,2,0,0,2,36,25,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.component.FacetComponent,MEDIUM,997,0.41,3,0.88,7,19,0.28,12,86,4,2,5,0.49,1,22,1,54,17,26,23,32,16,25,2,1614,1257,42,0.442376,0,0.766038,0.55102,209,68,681,2,16486,924,0,0,2,0,14,2,2,2,14,0,0,49,3,1,1,3,0,51,5,0,3,5,46,29,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.component.QueryComponent,MEDIUM,976,0.46,7,0.79,8,15,0.27,3,103,5,3,7,0.52,0,3,0,23,0,71,16,20,16,0,1,1054,1030,51,0.490909,0,0.827273,0.6,189,55,301,4,10173,328,0,1,15,0,0,0,0,0,16,0,0,9,11,0,3,0,0,23,0,0,0,0,23,19,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.component.RangeFacetRequest,MEDIUM,1006,0.56,3,0.81,9,23,0.25,5,99,5,3,5,0.31,2,3,8,34,0,119,67,31,107,0,1,2633,2410,140,0.501894,0,0.692037,0.36,404,55,301,4,10173,328,0,13,0,94,0,13,13,13,94,0,0,12,0,22,0,0,0,34,0,0,0,0,34,30,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.component.SpellCheckComponent,MEDIUM,1001,0.46,4,0.76,5,22,0.33,9,72,3,4,5,0.52,0,13,0,14,0,0,0,1,13,0,1,121,4,0,0,0,0.876923,0.071429,1,14,54,0,2883,67,0,0,0,0,13,0,0,0,13,0,0,14,0,0,0,0,0,14,0,0,0,0,14,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.component.StatsComponentTest,MEDIUM,864,0.5,6,0.83,7,26,0.3,9,164,7,2,4,0.41,0,8,0,10,0,0,0,2,4,0,1,74,26,0,0.333333,0,0.777778,0.2,2,7,31,0,574,40,0,0,4,0,0,0,0,0,4,0,0,10,0,0,0,0,0,10,0,0,0,0,10,1,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.dataimport.AbstractSqlEntityProcessorTestCase,MEDIUM,821,0.33,4,0.65,10,18,0.28,8,39,3,2,7,0.45,0,1,4,14,2,8,9,13,11,7,2,1176,1154,12,0.3,0,0.846154,0.833333,97,45,251,0,8451,293,0,0,10,0,1,1,1,1,10,0,0,6,8,0,0,0,0,14,2,0,0,2,12,12,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.dataimport.DocBuilder,MEDIUM,861,0.26,7,0.81,6,21,0.31,7,92,3,4,4,0.47,2,3,8,33,0,87,37,30,57,0,1,3563,3455,85,0.577778,0,0.787716,0.4375,362,15,74,1,3924,84,0,6,51,0,0,7,7,7,50,0,0,10,22,0,1,0,0,33,0,0,0,0,33,29,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.dataimport.MailEntityProcessor,MEDIUM,972,0.65,5,0.77,5,15,0.3,5,118,5,4,5,0.28,0,1,0,11,0,28,8,10,12,0,1,1257,1248,20,1,0,0.722222,0.285714,292,154,1184,6,31219,1423,0,4,8,0,0,4,4,4,8,0,0,3,8,0,0,0,0,11,0,0,0,0,11,9,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,799,32,6880,5602,136533,22
org.apache.solr.handler.IndexFetcher,MEDIUM,972,0.5,6,0.74,10,29,0.32,7,50,7,3,3,0.32,1,12,0,42,0,10,2,30,54,0,1,1055,986,5,0.224638,0,0.978771,0.368421,183,3,44,1,1190,56,0,12,42,0,0,28,29,28,25,0,1,26,16,0,0,7,0,35,9,0,7,9,26,28,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.handler.ReplicationHandler,MEDIUM,1038,0.59,5,0.77,5,22,0.29,2,56,3,2,6,0.25,0,0,0,43,10,47,10,43,1,87,3,1527,1527,36,0.063879,0,0.833333,0.976744,322,28,660,3,12014,710,0,1,0,0,0,1,0,0,0,1,0,42,0,0,1,0,0,43,7,0,0,7,36,42,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.handler.SolrConfigHandler,MEDIUM,907,0.3,5,0.71,10,27,0.32,2,61,4,4,4,0.28,0,0,0,11,0,89,30,11,0,183,3,1147,1147,90,0,1,0,0,161,106,2196,12,69768,2620,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,11,1,0,0,1,10,10,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.handler.SQLHandler,MEDIUM,809,0.65,5,0.55,7,27,0.32,3,56,5,4,7,0.53,0,10,0,67,28,100,38,57,36,20,2,2216,2100,152,0.414966,0,0.919613,0.484848,401,106,2196,12,69768,2620,0,10,19,0,7,1,1,1,35,0,0,23,16,0,28,0,0,67,1,0,0,1,66,55,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.handler.TestReplicationHandler,MEDIUM,1001,0.27,6,0.68,9,29,0.29,10,74,4,2,4,0.45,0,1,0,37,7,68,19,36,2,71,2,1836,1825,63,0.005848,1,1,0.833333,465,106,2196,12,69768,2620,0,0,0,0,2,0,0,0,2,0,0,6,11,1,19,0,0,37,2,0,0,2,35,29,0,7,FALSE,FALSE,TRUE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.parser.QueryParser,MEDIUM,896,0.57,6,0.57,9,19,0.31,3,210,7,2,4,0.42,0,1,0,10,5,181,28,9,70,79,3,2084,2043,69,0.277778,0,0.844444,0.583333,504,106,2196,12,69768,2620,0,4,64,0,2,67,67,67,3,0,0,8,1,0,1,0,0,10,4,0,0,4,6,8,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.parser.QueryParserTokenManager,MEDIUM,915,0.55,3,0.69,10,14,0.27,6,170,6,1,6,0.32,0,0,0,86,1,332,50,86,3,220,5,4973,4973,193,0.005445,1,0.968627,0,695,106,2196,12,69768,2620,0,0,0,0,3,3,3,3,0,0,0,0,27,0,59,0,0,86,2,0,0,2,84,85,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.parser.SolrQueryParserBase,MEDIUM,844,0.31,4,0.58,11,18,0.33,9,60,6,2,5,0.42,0,13,0,20,0,2,0,7,10,0,1,99,32,0,0.130719,1,0.942105,0.352941,8,106,2196,12,69768,2620,0,0,6,4,0,0,0,0,10,0,0,17,0,2,1,0,0,20,0,0,0,0,20,5,0,2,TRUE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.request.SimpleFacets,MEDIUM,1048,0.29,6,0.55,5,31,0.29,9,89,3,1,4,0.52,1,14,0,81,1,79,32,67,28,0,1,1854,1731,75,0.43956,12,0.956696,0.814815,369,106,2196,12,69768,2620,0,4,1,5,18,13,13,13,15,0,0,23,0,1,57,0,0,81,7,0,0,7,74,64,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.request.SimpleFacetsTest,MEDIUM,835,0.43,6,0.78,6,15,0.28,12,211,5,2,4,0.55,0,2,0,19,1,123,41,17,4,33,2,1268,1217,99,0.285714,1,1,1,245,106,2196,12,69768,2620,0,0,0,0,4,0,0,0,4,0,0,3,8,0,8,0,0,19,3,0,0,3,16,13,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.request.TestIntervalFaceting,MEDIUM,1029,0.42,5,0.85,6,26,0.32,11,73,6,3,3,0.25,0,1,0,3,0,0,0,2,17,0,1,47,33,0,1,1,1,0,2,106,2196,12,69768,2620,0,8,0,0,9,8,8,8,9,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.rest.RestManager,MEDIUM,1105,0.47,7,0.7,5,20,0.28,9,194,7,4,5,0.39,0,0,0,22,0,77,31,22,4,58,3,1261,1261,77,0.073529,2,0.952381,1,198,106,2196,12,69768,2620,0,0,0,0,4,0,0,0,4,0,0,1,0,0,21,0,0,22,3,0,0,3,19,17,0,5,TRUE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.schema.FieldType,MEDIUM,917,0.24,3,0.63,10,18,0.33,2,127,3,1,6,0.23,1,31,0,67,0,63,25,36,40,0,1,1012,849,42,0.15625,0,0.972348,0.430769,143,106,2196,12,69768,2620,0,8,4,0,28,10,9,9,30,1,0,57,1,0,9,0,0,67,6,0,0,6,61,34,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.schema.IndexSchema,MEDIUM,1112,0.27,5,0.57,9,27,0.28,5,89,6,1,5,0.46,0,0,0,73,1,123,49,73,1,34,3,6908,6908,158,0.006036,0,0.944444,0,496,4,121,0,10893,123,0,0,0,0,1,1,1,1,0,0,0,0,1,1,71,0,0,73,0,0,0,0,73,72,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.schema.ManagedIndexSchema,MEDIUM,800,0.35,7,0.67,7,14,0.31,12,121,6,4,4,0.41,1,10,1,61,0,25,15,51,22,0,1,1606,1544,43,0.235028,1,0.960606,0.782609,216,5,168,1,2931,188,0,0,8,5,9,15,1,1,7,14,0,46,0,0,15,0,0,61,0,0,0,0,61,50,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,465,54,7652,6749,171667,22
org.apache.solr.schema.TestCloudManagedSchemaConcurrent,MEDIUM,840,0.59,4,0.88,5,14,0.34,7,39,5,1,7,0.23,0,0,0,1,0,0,0,1,57,0,1,65,65,0,1,0,0,0,1,37,124,1,2575,154,0,57,0,0,0,57,57,57,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,909,77,8059,6366,113375,110
org.apache.solr.schema.TrieField,MEDIUM,997,0.62,5,0.64,9,21,0.3,12,112,6,3,5,0.32,0,3,2,17,2,22,25,14,6,33,3,1040,933,70,0.194444,0,0.947917,1,125,35,283,0,7389,383,0,0,5,0,1,5,5,5,1,0,0,2,7,8,0,0,0,17,1,0,0,1,16,13,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,909,77,8059,6366,113375,110
org.apache.solr.search.ExtendedDismaxQParser,MEDIUM,1022,0.31,6,0.65,6,22,0.29,6,87,7,1,7,0.27,3,35,1,112,?,27,26,77,66,?,3,1626,1321,77,0.103862,5,0.993721,?,188,35,283,0,7389,383,0,38,24,4,0,64,65,64,1,0,1,98,4,9,1,0,1,111,5,0,0,5,107,76,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,909,77,8059,6366,113375,110
org.apache.solr.search.Grouping,MEDIUM,1077,0.29,7,0.69,6,30,0.32,11,184,4,3,7,0.26,0,6,0,6,0,0,0,0,3,0,1,52,1,0,0.2,0,0.8,0,0,10,69,0,1943,81,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,909,77,8059,6366,113375,110
org.apache.solr.search.QueryEqualityTest,MEDIUM,826,0.28,3,0.86,8,21,0.33,11,91,5,2,7,0.41,2,9,10,52,0,37,32,43,65,0,1,3148,2982,55,0.283391,0,0.970739,0.717949,329,39,360,5,17417,425,0,3,23,39,0,37,33,30,25,7,3,36,8,3,5,3,0,49,9,1,2,8,41,41,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.search.QueryParsing,MEDIUM,981,0.36,4,0.66,10,18,0.3,7,205,7,2,4,0.27,0,0,0,1,0,0,0,1,13,0,1,43,43,0,1,0,0,0,1,39,360,5,17417,425,1,13,0,0,0,13,10,10,0,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.search.SolrIndexSearcher,MEDIUM,948,0.53,4,0.81,8,15,0.32,4,98,4,3,4,0.3,3,7,3,33,6,32,18,26,47,23,2,1801,1668,65,0.301075,1,0.956782,0.666667,165,39,360,5,17417,425,0,0,13,34,0,33,21,21,14,12,0,15,1,17,0,2,0,31,0,0,2,0,31,25,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.search.SortedIntDocSet,MEDIUM,960,0.4,3,0.86,11,26,0.27,9,40,4,4,7,0.24,1,2,0,30,?,20,9,28,33,?,1,1421,1380,42,0.283251,2,0.951933,?,231,39,360,5,17417,425,0,0,4,29,0,21,16,16,12,5,0,7,1,22,0,0,0,30,0,0,0,0,30,28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.search.TestRecovery,MEDIUM,837,0.3,7,0.61,10,14,0.27,2,82,4,3,6,0.38,3,10,0,53,0,46,12,43,40,0,1,1662,1562,82,0.477891,1,0.951442,0.782609,217,19,244,2,8367,299,0,0,15,25,0,18,14,14,22,4,0,46,3,4,0,0,0,53,1,0,0,1,52,42,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.search.TestRecoveryHdfs,MEDIUM,894,0.43,4,0.87,6,19,0.28,5,198,3,3,4,0.39,4,7,0,49,0,70,27,42,66,0,1,2030,1961,66,0.404878,2,0.958965,0.806452,254,19,244,2,8367,299,0,0,28,38,0,25,18,18,41,7,0,31,7,10,1,3,0,46,0,0,3,0,46,41,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.search.ValueSourceParser,MEDIUM,800,0.38,6,0.63,9,25,0.25,4,112,4,3,5,0.53,1,8,0,9,0,0,0,1,4,0,1,118,6,0,0.142857,0,0.875,0.111111,1,84,888,1,26974,1159,0,0,0,4,0,0,0,0,4,0,0,9,0,0,0,0,0,9,0,0,0,0,9,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.servlet.HttpSolrCall,MEDIUM,838,0.58,4,0.68,6,21,0.26,12,148,7,4,3,0.24,1,16,0,21,0,0,0,5,8,0,1,335,121,0,0.066667,0,0.95,0.238095,5,84,888,1,26974,1159,0,0,0,8,0,0,0,0,8,0,0,21,0,0,0,0,0,21,0,0,0,0,21,0,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.SolrTestCaseJ4,MEDIUM,995,0.35,7,0.88,7,22,0.33,7,204,7,4,3,0.49,3,4,2,60,26,23,15,56,8,181,5,1399,1339,31,0.337979,4,0.915254,1,206,84,888,1,26974,1159,0,0,0,6,2,1,1,1,7,0,0,12,14,11,23,0,0,60,0,0,0,0,60,52,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,789,155,9246,7348,188289,40
org.apache.solr.update.CdcrUpdateLogTest,MEDIUM,916,0.55,6,0.6,7,28,0.27,7,182,6,1,7,0.36,1,6,0,11,0,0,0,5,6,0,1,127,77,0,0,0,1,0.294118,5,84,888,1,26974,1159,0,6,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,11,0,0,0,0,11,0,0,5,FALSE,FALSE,TRUE,FALSE,FALSE,789,155,9246,7348,188289,40
