,smell,entropy,class,correct_prediction,important_features,criticality,comments,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
405,spaghetti-code,1.364173,org.apache.jackrabbit.rmi.client.ClientNode,TRUE,"['Readability', 'number_abstract_methods', 'NOM_package']",1,"
too many long methods have been developed in the class.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
406,spaghetti-code,0.726311643,org.apache.jackrabbit.rmi.client.ClientNode,TRUE,"['Readability', 'number_abstract_methods', 'NOM_package']",2,"
the comprehensibility of this class is threatened by these huge set of complex methods.
",0,0,0,1,1,0,0,0,0,1,1,0,0,0
407,spaghetti-code,1.158987545,org.apache.jackrabbit.rmi.server.ServerNode,TRUE,"['Readability', 'NOCS_package', 'number_abstract_methods']",1,"
long code.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
408,spaghetti-code,1.341185549,org.apache.jackrabbit.server.io.DefaultHandler,TRUE,"['Readability', 'NOC_type', 'number_abstract_methods']",1,"
it handles things using a number of long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
409,spaghetti-code,0.81142128,org.apache.jackrabbit.server.io.DefaultHandler,TRUE,"['Readability', 'NOC_type', 'LOC']",2,"
methods are too long and complex.
",0,0,0,1,1,0,0,0,0,1,1,0,0,0
410,spaghetti-code,1.363122986,org.apache.jackrabbit.server.remoting.davex.JcrRemotingServlet,TRUE,"['Readability', 'number_abstract_methods', 'NOM_package']",1,"
the communication that the class has with other classes might be improved. 
",1,0,0,0,0,0,0,0,0,1,1,0,0,0
411,spaghetti-code,0.685883175,org.apache.jackrabbit.server.remoting.davex.JcrRemotingServlet,TRUE,"['Readability', 'number_abstract_methods', 'NOM_package']",2,"
complex code.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
412,spaghetti-code,1.540145251,org.apache.jackrabbit.spi.commons.ItemInfoBuilder,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
long methods risk to become a problem.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
413,spaghetti-code,1.531708075,org.apache.jackrabbit.spi.commons.ItemInfoBuilder,FALSE,"['NOM_package', 'number_abstract_methods', 'Readability']",2,"
methods are complex and seem to do too many things.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
414,spaghetti-code,1.526977499,org.apache.jackrabbit.spi.commons.logging.RepositoryServiceLogger,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
several methods are too long and complex.
",0,0,0,1,1,0,0,0,0,1,0,0,0,0
415,spaghetti-code,1.53378567,org.apache.jackrabbit.spi.commons.logging.RepositoryServiceLogger,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",2,"
complex code, complex methods.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
416,spaghetti-code,1.532129871,org.apache.jackrabbit.spi.commons.query.qom.QueryObjectModelFactoryImpl,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
looking at the code, many methods may be improved with respect to their size.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
417,spaghetti-code,1.422139866,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParser,FALSE,"['Readability', 'number_abstract_methods', 'NOC_type']",0,"
some methods appear to be long.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
418,spaghetti-code,1.564868955,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParser,FALSE,"['Readability', 'number_abstract_methods', 'number_final_not_static_methods']",0,"
the LOC of several methods is too high.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
419,spaghetti-code,1.570346043,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParserTokenManager,FALSE,"['NOM_package', 'number_abstract_methods', 'number_final_not_static_methods']",0,"
a large quantity of methods of this class have not clear responsibilities.
",0,0,0,1,1,0,0,0,0,1,0,0,0,0
420,spaghetti-code,1.567049734,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParserTokenManager,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",2,"
long and complex code.
",0,0,0,1,1,0,0,0,0,1,0,0,0,0
421,spaghetti-code,1.565959587,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLQueryBuilder,FALSE,"['NOM_package', 'number_abstract_methods', 'number_final_not_static_methods']",0,"
long methods.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
422,spaghetti-code,1.569068658,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLQueryBuilder,FALSE,"['NOM_package', 'number_abstract_methods', 'Readability']",2,"
presence of a lot of complex methods.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
423,spaghetti-code,1.537549605,org.apache.jackrabbit.spi.commons.query.xpath.XPath,TRUE,"['Readability', 'number_final_not_static_methods', 'number_private_visibility_attributes']",1,"
the class is difficult to read, methods are not designed properly.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
424,spaghetti-code,1.539304049,org.apache.jackrabbit.spi.commons.query.xpath.XPath,FALSE,"['Readability', 'number_final_not_static_methods', 'number_constructor_NotDefaultConstructor_methods']",0,"
the scope of the class is not very well understandable.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
425,spaghetti-code,1.44053056,org.apache.jackrabbit.spi.commons.query.xpath.XPathQueryBuilder,TRUE,"['Readability', 'WOC_type', 'number_final_not_static_methods']",1,"
many methods without a clear goal. 
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
426,spaghetti-code,1.552325289,org.apache.jackrabbit.spi.commons.query.xpath.XPathQueryBuilder,FALSE,"['Readability', 'NOM_package', 'WOC_type']",0,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
427,spaghetti-code,1.554888617,org.apache.jackrabbit.spi.commons.query.xpath.XPathTokenManager,FALSE,"['NOM_package', 'Readability', 'number_final_not_static_methods']",0,"
the code is way too complex.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
428,spaghetti-code,1.517636709,org.apache.jackrabbit.spi.RepositoryService,FALSE,"['Readability', 'NOM_package', 'number_abstract_methods']",2,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
429,spaghetti-code,1.293950124,org.apache.jackrabbit.spi2dav.DavPropertyTest,TRUE,"['Readability', 'CFNAMM_type', 'number_protected_visibility_attributes']",1,"
too much code, with long methods.
",0,0,0,1,0,0,0,0,1,1,1,0,0,0
430,spaghetti-code,1.571662571,org.apache.jackrabbit.spi2dav.DavPropertyTest,FALSE,"['Readability', 'number_constructor_DefaultConstructor_methods', 'NOM_package']",0,"
long methods present here.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
431,spaghetti-code,1.42594109,org.apache.jackrabbit.spi2dav.RepositoryServiceImpl,TRUE,"['Readability', 'WOC_type', 'number_constructor_DefaultConstructor_methods']",1,"
many methods should be made simpler.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
432,spaghetti-code,1.580928612,org.apache.jackrabbit.spi2dav.RepositoryServiceImpl,FALSE,"['NOM_package', 'number_abstract_methods', 'number_final_not_static_methods']",0,"
the number of long methods is high.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
433,spaghetti-code,1.57215933,org.apache.jackrabbit.spi2jcr.RepositoryServiceImpl,TRUE,"['Readability', 'NOC_type', 'number_abstract_methods']",1,"
long methods threaten its understandability.
",0,0,0,1,1,0,0,0,0,1,1,0,0,0
434,spaghetti-code,1.583137818,org.apache.jackrabbit.spi2jcr.RepositoryServiceImpl,FALSE,"['number_abstract_methods', 'NOC_type', 'NOM_package']",0,"
class with several long methods.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
435,spaghetti-code,1.569831999,org.apache.jackrabbit.standalone.cli.info.AbstractLsNodes,FALSE,"['Readability', 'NOM_package', 'number_abstract_methods']",0,"
the methods of this class are overly long and complex.
",0,0,0,1,1,0,0,0,0,1,1,0,0,0
436,spaghetti-code,1.184329058,org.apache.jackrabbit.test.AbstractJCRTest,TRUE,"['Readability', 'WMCNAMM_type', 'number_abstract_methods']",1,"
too many long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
437,spaghetti-code,0.759030773,org.apache.jackrabbit.test.AbstractJCRTest,TRUE,"['Readability', 'number_abstract_methods', 'NOC_type']",2,"
complex and huge methods.
",0,0,0,1,1,0,0,0,0,1,1,0,0,0
438,spaghetti-code,0.478586512,org.apache.jackrabbit.test.api.NodeReadMethodsTest,TRUE,"['Readability', 'number_abstract_methods', 'number_final_methods']",2,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
439,spaghetti-code,1.091928178,org.apache.jackrabbit.test.api.NodeTest,TRUE,"['Readability', 'NOM_package', 'number_constructor_DefaultConstructor_methods']",1,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
440,spaghetti-code,0.512800175,org.apache.jackrabbit.test.api.nodetype.NodeTypeUtil,TRUE,"['Readability', 'number_constructor_DefaultConstructor_methods', 'NOM_package']",2,"
the code is too complex and hard to understand.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
441,spaghetti-code,1.076815602,org.apache.jackrabbit.test.api.SerializationTest,TRUE,"['Readability', 'NOM_package', 'number_constructor_DefaultConstructor_methods']",1,"
easy to say, methods are too long and complex.
",0,0,0,1,1,0,0,0,0,1,1,0,0,0
442,spaghetti-code,1.323238321,org.apache.jackrabbit.test.api.ShareableNodeTest,TRUE,"['Readability', 'number_abstract_methods', 'LCOM5_type']",1,"
the complexity of many methods should be reduced.
",0,0,0,0,1,0,0,1,0,1,1,0,0,0
443,spaghetti-code,0.785290057,org.apache.jackrabbit.test.api.ShareableNodeTest,TRUE,"['Readability', 'NOM_package', 'NOCS_package']",2,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
444,spaghetti-code,1.104511011,org.apache.jackrabbit.test.api.util.Text,TRUE,"['Readability', 'NOM_package', 'isStatic_type']",1,"
many methods are long.
",0,0,0,1,0,0,0,0,0,1,1,0,1,0
445,spaghetti-code,0.729386051,org.apache.jackrabbit.test.api.util.Text,TRUE,"['Readability', 'number_abstract_methods', 'NOM_package']",2,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
446,spaghetti-code,1.262339935,org.apache.jackrabbit.test.api.version.RestoreTest,TRUE,"['Readability', 'number_private_visibility_attributes', 'NOM_package']",1,"
many long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
447,spaghetti-code,0.705650886,org.apache.jackrabbit.test.api.version.RestoreTest,TRUE,"['Readability', 'NOM_package', 'number_abstract_methods']",2,"
the class is too long.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
448,spaghetti-code,0.75999747,org.apache.jackrabbit.test.api.version.simple.RestoreTest,TRUE,"['Readability', 'NOC_type', 'MPC']",2,"
the goal of the class is unclear.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
449,spaghetti-code,1.08810402,org.apache.jackrabbit.test.api.version.VersionHistoryTest,TRUE,"['Readability', 'num_not_final_not_static_attributes', 'number_abstract_methods']",1,"
complex code, which is likely to be hard to understand for other developers.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
450,spaghetti-code,0.909912766,org.apache.jackrabbit.test.api.version.VersionHistoryTest,TRUE,"['Readability', 'number_abstract_methods', 'NOM_package']",2,"
it may contain some complex method.
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
451,spaghetti-code,1.019318442,org.apache.jackrabbit.test.api.version.VersionTest,TRUE,"['Readability', 'WMCNAMM_type', 'NOM_package']",1,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
452,spaghetti-code,0.664027159,org.apache.jackrabbit.test.api.version.VersionTest,TRUE,"['Readability', 'CBO', 'number_constructor_DefaultConstructor_methods']",2,"
the methods of the class look too complex.
",0,0,0,0,1,0,0,0,1,1,1,0,0,0
453,spaghetti-code,1.379596593,org.apache.jackrabbit.util.Text,TRUE,"['Readability', 'number_final_not_static_methods', 'number_package_visibility_methods']",1,"
the class risks to be prone to bugs, given that many methods are long and badly designed.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
454,spaghetti-code,1.135811418,org.apache.jackrabbit.value.ValueHelper,TRUE,"['Readability', 'NOM_package', 'number_abstract_methods']",1,"
there is no documentation for the many long methods of the class.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
455,spaghetti-code,0.758393212,org.apache.jackrabbit.value.ValueHelper,TRUE,"['Readability', 'LOC', 'NOM_package']",2,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
456,spaghetti-code,1.254131929,org.apache.jackrabbit.webdav.header.IfHeader,TRUE,"['Readability', 'number_final_not_static_methods', 'NOCS_package']",1,"
code may be improved, esp. the methods that are too long.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
457,spaghetti-code,1.575571763,org.apache.jackrabbit.webdav.header.IfHeader,FALSE,"['NOM_package', 'Readability', 'NOCS_package']",0,"
the methods are too long.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
458,spaghetti-code,1.06705341,org.apache.jackrabbit.webdav.jcr.DefaultItemCollection,TRUE,"['Readability', 'NOM_package', 'number_abstract_methods']",1,"
long code, hard to maintain.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
459,spaghetti-code,1.04216026,org.apache.jackrabbit.webdav.server.AbstractWebdavServlet,TRUE,"['Readability', 'number_protected_visibility_methods', 'NOM_package']",1,"
the code contains long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
460,spaghetti-code,1.435601422,org.apache.jackrabbit.webdav.simple.DavResourceImpl,TRUE,"['Readability', 'number_constructor_DefaultConstructor_methods', 'NOM_package']",1,"
long methods, lack of parameters, likely to become buggy. 
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
461,spaghetti-code,0.972107912,org.apache.jackrabbit.webdav.simple.DavResourceImpl,TRUE,"['Readability', 'number_constructor_DefaultConstructor_methods', 'NOM_package']",2,"
methods are long.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
462,spaghetti-code,1.244788628,org.apache.jackrabbit.webdav.WebdavRequestImpl,TRUE,"['Readability', 'NOCS_package', 'number_constructor_DefaultConstructor_methods']",1,"
the class has complex code
",0,0,0,0,1,0,0,0,0,1,1,0,0,0
463,spaghetti-code,1.544868397,org.apache.jackrabbit.webdav.WebdavRequestImpl,FALSE,"['NOM_package', 'number_abstract_methods', 'NOCS_package']",0,"
too complex class.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
464,spaghetti-code,1.467594358,org.apache.jackrabbit.webdav.xml.DomUtil,FALSE,"['NOM_package', 'number_final_not_static_methods', 'num_final_not_static_attributes']",0,"
the class seems to be a mere container of methods.
",0,0,1,0,0,0,0,0,0,1,0,0,0,0
465,spaghetti-code,1.535256387,org.apache.lucene.analysis.charfilter.HTMLStripCharFilter,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
the code is too long.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
466,spaghetti-code,1.5322144,org.apache.lucene.analysis.core.TestRandomChains,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
long methods.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
467,spaghetti-code,1.538709878,org.apache.lucene.analysis.hunspell.Dictionary,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
the class contains several unrelated methods.
",0,0,1,0,0,0,0,0,0,1,0,0,0,0
468,spaghetti-code,1.517314358,org.apache.lucene.analysis.ja.util.ToStringUtil,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
the method implements a set of operations without a clearly defined common goal.
",0,0,0,0,0,1,0,0,0,1,0,0,0,0
469,spaghetti-code,1.531505421,org.apache.lucene.analysis.miscellaneous.ASCIIFoldingFilter,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
it is not really possible to understand many of the large methods of this class.
",0,0,0,1,1,0,0,0,0,1,0,0,0,0
470,spaghetti-code,1.535976925,org.apache.lucene.analysis.standard.UAX29URLEmailTokenizerImpl,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
long and complex methods.
",0,0,0,1,1,0,0,0,0,1,0,0,0,0
471,spaghetti-code,1.501078956,org.apache.lucene.analysis.standard.WordBreakTestUnicode_6_3_0,FALSE,"['NOM_package', 'number_abstract_methods', 'NOCS_package']",0,"
the understandability of the class is low.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
472,spaghetti-code,1.484218547,org.apache.lucene.analysis.synonym.TestSynonymMapFilter,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
externals may have difficulties in dealing with the complexity of certain methods.
",1,0,0,0,1,0,0,0,0,1,0,0,0,0
473,spaghetti-code,1.512335212,org.apache.lucene.analysis.wikipedia.WikipediaTokenizerImpl,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
the tokenizer should be improved with respect to its size and the methods it contains.
",0,0,0,1,0,1,0,0,0,1,0,0,0,0
474,spaghetti-code,1.529380307,org.apache.lucene.codecs.lucene50.Lucene50PostingsReader,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
many methods are complex.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
475,spaghetti-code,1.570177962,org.apache.lucene.index.CheckIndex,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
documentation is missing, the code is too complex. 
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
476,spaghetti-code,1.551677115,org.apache.lucene.index.ConcurrentMergeScheduler,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
long methods that could be better designed.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
477,spaghetti-code,1.544439541,org.apache.lucene.index.IndexWriter,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
a lot of long methods, this is the problem with this class.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
478,spaghetti-code,1.493705479,org.apache.lucene.index.SegmentInfos,FALSE,"['NOM_package', 'number_abstract_methods', 'NOCS_package']",0,"
methods are too long.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
479,spaghetti-code,1.52635141,org.apache.lucene.index.TestAddIndexes,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
the class contains a number of long methods.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
480,spaghetti-code,1.527694641,org.apache.lucene.index.TestBackwardsCompatibility,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
poor use of parameters, too long code.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
481,spaghetti-code,1.570760915,org.apache.lucene.index.TestBinaryDocValuesUpdates,TRUE,"['Readability', 'number_final_static_methods', 'NOM_package']",1,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
482,spaghetti-code,1.290150221,org.apache.lucene.index.TestDemoParallelLeafReader,TRUE,"['number_abstract_methods', 'NOM_package', 'Avg-commit-size']",1,"
there are several methods that do not have a clear goal.
",0,0,0,0,1,0,0,0,0,1,0,1,0,0
483,spaghetti-code,1.572907663,org.apache.lucene.index.TestDirectoryReader,TRUE,"['CBO', 'NOM_package', 'number_abstract_methods']",1,"
many methods may be split and made simpler.
",0,0,0,0,1,0,0,0,1,1,0,0,0,0
484,spaghetti-code,1.577733374,org.apache.lucene.index.TestDocValuesIndexing,TRUE,"['number_constructor_DefaultConstructor_methods', 'NOM_package', 'number_abstract_methods']",1,"
while the class does what it does, it implements a number of methods that may be split.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
485,spaghetti-code,1.565088232,org.apache.lucene.index.TestIndexWriter,TRUE,"['NOM_package', 'MPC', 'number_abstract_methods']",1,"
too many long methods. 
",0,0,0,1,0,0,0,0,1,1,0,0,0,0
486,spaghetti-code,1.511303874,org.apache.lucene.index.TestIndexWriterExceptions,FALSE,"['NOM_package', 'number_abstract_methods', 'NOC_type']",0,"
too many complex methods.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
487,spaghetti-code,1.547184352,org.apache.lucene.index.TestNumericDocValuesUpdates,FALSE,"['NOM_package', 'number_abstract_methods', 'NOCS_package']",0,"
the code may be too complex for other developers.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
488,spaghetti-code,1.525004064,org.apache.lucene.index.TestTermsEnum,FALSE,"['NOM_package', 'number_abstract_methods', 'NOCS_package']",0,"
many methods, too long and complex. 
",0,0,0,1,1,0,0,0,0,1,0,0,0,0
489,spaghetti-code,1.331164132,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler,TRUE,"['Readability', 'WOC_type', 'number_constructor_DefaultConstructor_methods']",1,"
long code.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
