,smell,entropy,class,correct_prediction,important_features,criticality,comments,coupling,changehistory,cohesion,size,complexity,production,testing,selected_cohesion,selected_coupling,selected_size,selected_complexity,selected_changehistory,selected_production,selected_testing
583,spaghetti-code,1.56560248,org.apache.jackrabbit.rmi.client.ClientNode,TRUE,"['MPC', 'number_abstract_methods', 'NOM_package']",1,"
too many long methods have been developed in the class.
",0,0,0,1,0,0,0,0,1,1,0,0,0,0
584,spaghetti-code,1.098739436,org.apache.jackrabbit.rmi.client.ClientNode,TRUE,"['C3', 'WMC', 'number_abstract_methods']",2,"
the comprehensibility of this class is threatened by these huge set of complex methods.
",0,0,0,1,1,0,0,1,0,1,1,0,0,0
585,spaghetti-code,1.547416067,org.apache.jackrabbit.rmi.server.ServerNode,TRUE,"['WMCNAMM_type', 'WMC', 'NOM_package']",1,"
long code.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
586,spaghetti-code,1.539040896,org.apache.jackrabbit.server.io.DefaultHandler,TRUE,"['C3', 'NOC_type', 'number_private_visibility_methods']",1,"
it handles things using a number of long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
587,spaghetti-code,1.449846576,org.apache.jackrabbit.server.io.DefaultHandler,FALSE,"['C3', 'NOCS_package', 'number_package_visibility_methods']",2,"
methods are too long and complex.
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
588,spaghetti-code,1.374088644,org.apache.jackrabbit.server.remoting.davex.JcrRemotingServlet,TRUE,"['C3', 'CBO', 'number_abstract_methods']",1,"
the communication that the class has with other classes might be improved. 
",1,0,0,0,0,0,0,1,1,1,0,0,0,0
589,spaghetti-code,1.459872872,org.apache.jackrabbit.server.remoting.davex.JcrRemotingServlet,FALSE,"['C3', 'number_constructor_DefaultConstructor_methods', 'NOM_package']",2,"
complex code.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
590,spaghetti-code,1.569733494,org.apache.jackrabbit.spi.commons.ItemInfoBuilder,FALSE,"['NOM_package', 'NOC_type', 'NOCS_package']",0,"
long methods risk to become a problem.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
591,spaghetti-code,1.564374425,org.apache.jackrabbit.spi.commons.ItemInfoBuilder,FALSE,"['NOM_package', 'NOCS_package', 'NOC_type']",2,"
methods are complex and seem to do too many things.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
592,spaghetti-code,1.57700459,org.apache.jackrabbit.spi.commons.logging.RepositoryServiceLogger,FALSE,"['C3', 'NOM_package', 'NOC_type']",0,"
several methods are too long and complex.
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
593,spaghetti-code,1.546295628,org.apache.jackrabbit.spi.commons.logging.RepositoryServiceLogger,TRUE,"['NOM_package', 'NOCS_package', 'C3']",2,"
complex code, complex methods.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
594,spaghetti-code,1.568019621,org.apache.jackrabbit.spi.commons.query.qom.QueryObjectModelFactoryImpl,FALSE,"['NOM_package', 'NOC_type', 'NOCS_package']",0,"
looking at the code, many methods may be improved with respect to their size.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
595,spaghetti-code,1.573141021,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParser,FALSE,"['C3', 'NOC_type', 'NOM_package']",0,"
some methods appear to be long.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
596,spaghetti-code,1.496346457,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParser,FALSE,"['NOC_type', 'number_final_methods', 'number_package_visibility_attributes']",0,"
the LOC of several methods is too high.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
597,spaghetti-code,1.475765717,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParserTokenManager,FALSE,"['NOC_type', 'number_final_methods', 'NOM_package']",0,"
a large quantity of methods of this class have not clear responsibilities.
",0,0,0,1,1,0,0,0,0,1,0,0,0,0
598,spaghetti-code,1.570699202,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLParserTokenManager,FALSE,"['C3', 'NOCS_package', 'NOC_type']",2,"
long and complex code.
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
599,spaghetti-code,1.549577176,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLQueryBuilder,FALSE,"['C3', 'NOCS_package', 'NOC_type']",0,"
long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
600,spaghetti-code,1.545967675,org.apache.jackrabbit.spi.commons.query.sql.JCRSQLQueryBuilder,FALSE,"['NOC_type', 'number_package_visibility_methods', 'NOCS_package']",2,"
presence of a lot of complex methods.
",0,0,0,0,1,0,0,0,0,1,0,0,0,0
601,spaghetti-code,1.315124392,org.apache.jackrabbit.spi.commons.query.xpath.XPath,TRUE,"['C3', 'number_final_not_static_methods', 'number_final_methods']",1,"
the class is difficult to read, methods are not designed properly.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
602,spaghetti-code,1.382395901,org.apache.jackrabbit.spi.commons.query.xpath.XPath,FALSE,"['C3', 'number_constructor_DefaultConstructor_methods', 'NOI_package']",0,"
the scope of the class is not very well understandable.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
603,spaghetti-code,1.41475757,org.apache.jackrabbit.spi.commons.query.xpath.XPathQueryBuilder,TRUE,"['C3', 'WOC_type', 'LOC']",1,"
many methods without a clear goal. 
",0,0,0,0,1,0,0,1,0,1,1,0,0,0
604,spaghetti-code,1.003840003,org.apache.jackrabbit.spi.commons.query.xpath.XPathQueryBuilder,FALSE,"['C3', 'MPC', 'NOM_package']",0,"
long methods.
",0,0,0,1,0,0,0,1,1,1,0,0,0,0
605,spaghetti-code,1.541389277,org.apache.jackrabbit.spi.commons.query.xpath.XPathTokenManager,FALSE,"['C3', 'NOM_package', 'NOC_type']",0,"
the code is way too complex.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
606,spaghetti-code,1.579315031,org.apache.jackrabbit.spi.RepositoryService,FALSE,"['C3', 'NOM_package', 'NOCS_package']",2,"
long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
607,spaghetti-code,1.306397247,org.apache.jackrabbit.spi2dav.DavPropertyTest,TRUE,"['C3', 'number_protected_visibility_attributes', 'CFNAMM_type']",1,"
too much code, with long methods.
",0,0,0,1,0,0,0,1,1,1,0,0,0,0
608,spaghetti-code,1.261327886,org.apache.jackrabbit.spi2dav.DavPropertyTest,FALSE,"['C3', 'NOC_type', 'LOC']",0,"
long methods present here.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
609,spaghetti-code,1.551114156,org.apache.jackrabbit.spi2dav.RepositoryServiceImpl,TRUE,"['WOC_type', 'is_controller', 'number_protected_visibility_attributes']",1,"
many methods should be made simpler.
",0,0,0,0,1,0,0,0,0,1,1,0,1,0
610,spaghetti-code,1.316282259,org.apache.jackrabbit.spi2dav.RepositoryServiceImpl,FALSE,"['C3', 'number_protected_visibility_attributes', 'number_final_static_methods']",0,"
the number of long methods is high.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
611,spaghetti-code,1.457052208,org.apache.jackrabbit.spi2jcr.RepositoryServiceImpl,TRUE,"['C3', 'NOC_type', 'MPC']",1,"
long methods threaten its understandability.
",0,0,0,1,1,0,0,1,1,1,0,0,0,0
612,spaghetti-code,1.346165852,org.apache.jackrabbit.spi2jcr.RepositoryServiceImpl,FALSE,"['C3', 'NOC_type', 'NOM_package']",0,"
class with several long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
613,spaghetti-code,1.003147455,org.apache.jackrabbit.standalone.cli.info.AbstractLsNodes,FALSE,"['C3', 'number_abstract_methods', 'is_test']",0,"
the methods of this class are overly long and complex.
",0,0,0,1,1,0,0,1,0,1,0,0,0,1
614,spaghetti-code,1.270756237,org.apache.jackrabbit.test.AbstractJCRTest,TRUE,"['C3', 'number_package_visibility_methods', 'WMCNAMM_type']",1,"
too many long methods.
",0,0,0,1,0,0,0,1,0,1,1,0,0,0
615,spaghetti-code,1.055786521,org.apache.jackrabbit.test.AbstractJCRTest,TRUE,"['C3', 'NOC_type', 'number_protected_visibility_methods']",2,"
complex and huge methods.
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
616,spaghetti-code,1.491223393,org.apache.jackrabbit.test.api.NodeReadMethodsTest,FALSE,"['C3', 'number_abstract_methods', 'NOCS_package']",2,"
long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
617,spaghetti-code,1.566472071,org.apache.jackrabbit.test.api.NodeTest,FALSE,"['number_package_visibility_attributes', 'isStatic_type', 'MPC']",1,"
long methods.
",0,0,0,1,0,0,0,0,1,1,0,0,1,0
618,spaghetti-code,1.237249924,org.apache.jackrabbit.test.api.nodetype.NodeTypeUtil,FALSE,"['C3', 'NOM_package', 'number_protected_visibility_methods']",2,"
the code is too complex and hard to understand.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
619,spaghetti-code,1.558559031,org.apache.jackrabbit.test.api.SerializationTest,TRUE,"['number_final_not_static_methods', 'number-committors', 'RFC']",1,"
easy to say, methods are too long and complex.
",0,0,0,1,1,0,0,0,0,1,0,1,0,0
620,spaghetti-code,1.232787132,org.apache.jackrabbit.test.api.ShareableNodeTest,TRUE,"['C3', 'RFC', 'CBO']",1,"
the complexity of many methods should be reduced.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
621,spaghetti-code,1.092748885,org.apache.jackrabbit.test.api.ShareableNodeTest,FALSE,"['C3', 'number_constructor_NotDefaultConstructor_methods', 'Avg-commit-size']",2,"
long methods.
",0,0,0,1,0,0,0,1,0,1,0,1,0,0
622,spaghetti-code,1.008476546,org.apache.jackrabbit.test.api.util.Text,TRUE,"['C3', 'is_util', 'number-changes']",1,"
many methods are long.
",0,0,0,1,0,0,0,1,0,0,0,1,1,0
623,spaghetti-code,1.500818973,org.apache.jackrabbit.test.api.util.Text,FALSE,"['C3', 'CFNAMM_type', 'number_final_not_static_methods']",2,"
long methods.
",0,0,0,1,0,0,0,1,1,1,0,0,0,0
624,spaghetti-code,1.441213696,org.apache.jackrabbit.test.api.version.RestoreTest,TRUE,"['C3', 'number_private_visibility_attributes', 'avg.dev.scattering']",1,"
many long methods.
",0,0,0,1,0,0,0,1,0,1,0,1,0,0
625,spaghetti-code,1.462738163,org.apache.jackrabbit.test.api.version.RestoreTest,FALSE,"['C3', 'number_private_visibility_attributes', 'number_abstract_methods']",2,"
the class is too long.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
626,spaghetti-code,0.844759597,org.apache.jackrabbit.test.api.version.simple.RestoreTest,FALSE,"['C3', 'NOCS_package', 'number_constructor_NotDefaultConstructor_methods']",2,"
the goal of the class is unclear.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
627,spaghetti-code,1.210573367,org.apache.jackrabbit.test.api.version.VersionHistoryTest,TRUE,"['C3', 'CBO', 'num_not_final_not_static_attributes']",1,"
complex code, which is likely to be hard to understand for other developers.
",0,0,0,0,1,0,0,1,1,1,0,0,0,0
628,spaghetti-code,1.583581676,org.apache.jackrabbit.test.api.version.VersionHistoryTest,FALSE,"['num_not_final_not_static_attributes', 'C3', 'NOM_package']",2,"
it may contain some complex method.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
629,spaghetti-code,1.450842367,org.apache.jackrabbit.test.api.version.VersionTest,TRUE,"['WMCNAMM_type', 'NOPA_type', 'number_package_visibility_attributes']",1,"
long methods.
",0,0,0,1,0,0,0,0,0,1,1,0,0,0
630,spaghetti-code,1.392586208,org.apache.jackrabbit.test.api.version.VersionTest,FALSE,"['C3', 'is_test', 'number_abstract_methods']",2,"
the methods of the class look too complex.
",0,0,0,0,1,0,0,1,0,1,0,0,0,1
631,spaghetti-code,1.549971567,org.apache.jackrabbit.util.Text,TRUE,"['LOC', 'number_package_visibility_methods', 'number_final_not_static_methods']",1,"
the class risks to be prone to bugs, given that many methods are long and badly designed.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
632,spaghetti-code,1.580439012,org.apache.jackrabbit.value.ValueHelper,TRUE,"['NOC_type', 'number_constructor_DefaultConstructor_methods', 'number_not_final_not_static_methods']",1,"
there is no documentation for the many long methods of the class.
",0,0,0,1,0,0,0,0,0,1,0,0,0,0
633,spaghetti-code,1.479181727,org.apache.jackrabbit.value.ValueHelper,FALSE,"['C3', 'LOC', 'num_final_static_attributes']",2,"
long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
634,spaghetti-code,1.452377017,org.apache.jackrabbit.webdav.header.IfHeader,TRUE,"['C3', 'number_final_static_methods', 'Avg-commit-size']",1,"
code may be improved, esp. the methods that are too long.
",0,0,0,1,0,0,0,1,0,1,0,1,0,0
635,spaghetti-code,1.229403207,org.apache.jackrabbit.webdav.header.IfHeader,FALSE,"['C3', 'number_final_static_methods', 'number_constructor_NotDefaultConstructor_methods']",0,"
the methods are too long.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
636,spaghetti-code,1.511398328,org.apache.jackrabbit.webdav.jcr.DefaultItemCollection,TRUE,"['C3', 'MPC', 'number-committors']",1,"
long code, hard to maintain.
",0,0,0,1,0,0,0,1,1,0,0,1,0,0
637,spaghetti-code,1.545187775,org.apache.jackrabbit.webdav.server.AbstractWebdavServlet,TRUE,"['num_not_final_not_static_attributes', 'C3', 'number_private_visibility_methods']",1,"
the code contains long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
638,spaghetti-code,1.546402496,org.apache.jackrabbit.webdav.simple.DavResourceImpl,FALSE,"['number_constructor_DefaultConstructor_methods', 'C3', 'number_private_visibility_attributes']",1,"
long methods, lack of parameters, likely to become buggy. 
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
639,spaghetti-code,1.007388734,org.apache.jackrabbit.webdav.simple.DavResourceImpl,TRUE,"['C3', 'number_constructor_DefaultConstructor_methods', 'number_private_visibility_attributes']",2,"
methods are long.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
640,spaghetti-code,1.300346165,org.apache.jackrabbit.webdav.WebdavRequestImpl,TRUE,"['C3', 'number_constructor_DefaultConstructor_methods', 'WMC']",1,"
the class has complex code
",0,0,0,0,1,0,0,1,0,1,1,0,0,0
641,spaghetti-code,1.426900448,org.apache.jackrabbit.webdav.WebdavRequestImpl,FALSE,"['C3', 'number_protected_visibility_methods', 'number_not_final_not_static_methods']",0,"
too complex class.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
642,spaghetti-code,1.00977895,org.apache.jackrabbit.webdav.xml.DomUtil,FALSE,"['C3', 'NOM_package', 'NOPA_type']",0,"
the class seems to be a mere container of methods.
",0,0,1,0,0,0,0,1,0,1,0,0,0,0
643,spaghetti-code,1.543405804,org.apache.lucene.analysis.charfilter.HTMLStripCharFilter,FALSE,"['NOM_package', 'C3', 'NOC_type']",0,"
the code is too long.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
644,spaghetti-code,1.492536918,org.apache.lucene.analysis.core.TestRandomChains,FALSE,"['NOM_package', 'C3', 'NOCS_package']",0,"
long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
645,spaghetti-code,1.502587897,org.apache.lucene.analysis.hunspell.Dictionary,FALSE,"['C3', 'NOM_package', 'NOC_type']",0,"
the class contains several unrelated methods.
",0,0,1,0,0,0,0,1,0,1,0,0,0,0
646,spaghetti-code,1.543271655,org.apache.lucene.analysis.ja.util.ToStringUtil,FALSE,"['NOM_package', 'C3', 'ATFD_type']",0,"
the method implements a set of operations without a clearly defined common goal.
",0,0,0,0,0,1,0,1,1,1,0,0,0,0
647,spaghetti-code,1.50120414,org.apache.lucene.analysis.miscellaneous.ASCIIFoldingFilter,FALSE,"['NOM_package', 'C3', 'NOCS_package']",0,"
it is not really possible to understand many of the large methods of this class.
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
648,spaghetti-code,1.492511168,org.apache.lucene.analysis.standard.UAX29URLEmailTokenizerImpl,FALSE,"['NOM_package', 'C3', 'NOCS_package']",0,"
long and complex methods.
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
649,spaghetti-code,1.55492475,org.apache.lucene.analysis.standard.WordBreakTestUnicode_6_3_0,FALSE,"['NOM_package', 'NOCS_package', 'C3']",0,"
the understandability of the class is low.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
650,spaghetti-code,1.441353246,org.apache.lucene.analysis.synonym.TestSynonymMapFilter,FALSE,"['NOM_package', 'C3', 'number_package_visibility_methods']",0,"
externals may have difficulties in dealing with the complexity of certain methods.
",1,0,0,0,1,0,0,1,0,1,0,0,0,0
651,spaghetti-code,1.460401901,org.apache.lucene.analysis.wikipedia.WikipediaTokenizerImpl,FALSE,"['NOM_package', 'C3', 'number_protected_visibility_attributes']",0,"
the tokenizer should be improved with respect to its size and the methods it contains.
",0,0,0,1,0,1,0,1,0,1,0,0,0,0
652,spaghetti-code,1.501924979,org.apache.lucene.codecs.lucene50.Lucene50PostingsReader,FALSE,"['NOM_package', 'C3', 'NOC_type']",0,"
many methods are complex.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
653,spaghetti-code,1.46986246,org.apache.lucene.index.CheckIndex,FALSE,"['C3', 'NOM_package', 'NOC_type']",0,"
documentation is missing, the code is too complex. 
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
654,spaghetti-code,1.521250601,org.apache.lucene.index.ConcurrentMergeScheduler,FALSE,"['NOM_package', 'C3', 'NOCS_package']",0,"
long methods that could be better designed.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
655,spaghetti-code,1.516283724,org.apache.lucene.index.IndexWriter,FALSE,"['C3', 'NOM_package', 'NOCS_package']",0,"
a lot of long methods, this is the problem with this class.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
656,spaghetti-code,1.533372684,org.apache.lucene.index.SegmentInfos,FALSE,"['C3', 'NOM_package', 'NOCS_package']",0,"
methods are too long.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
657,spaghetti-code,1.497563741,org.apache.lucene.index.TestAddIndexes,FALSE,"['NOM_package', 'C3', 'NOCS_package']",0,"
the class contains a number of long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
658,spaghetti-code,1.452709929,org.apache.lucene.index.TestBackwardsCompatibility,FALSE,"['NOM_package', 'C3', 'number_final_not_static_methods']",0,"
poor use of parameters, too long code.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
659,spaghetti-code,1.269151561,org.apache.lucene.index.TestBinaryDocValuesUpdates,TRUE,"['C3', 'NOM_package', 'number_package_visibility_attributes']",1,"
long methods.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
660,spaghetti-code,1.259822563,org.apache.lucene.index.TestDemoParallelLeafReader,TRUE,"['C3', 'number_constructor_NotDefaultConstructor_methods', 'num_final_not_static_attributes']",1,"
there are several methods that do not have a clear goal.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
661,spaghetti-code,1.103116147,org.apache.lucene.index.TestDirectoryReader,TRUE,"['C3', 'number_constructor_NotDefaultConstructor_methods', 'NOC_type']",1,"
many methods may be split and made simpler.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
662,spaghetti-code,1.159576516,org.apache.lucene.index.TestDocValuesIndexing,TRUE,"['C3', 'number_constructor_DefaultConstructor_methods', 'NOI_package']",1,"
while the class does what it does, it implements a number of methods that may be split.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
663,spaghetti-code,1.527304938,org.apache.lucene.index.TestIndexWriter,TRUE,"['C3', 'MPC', 'number_final_methods']",1,"
too many long methods. 
",0,0,0,1,0,0,0,1,1,1,0,0,0,0
664,spaghetti-code,1.510462576,org.apache.lucene.index.TestIndexWriterExceptions,FALSE,"['NOM_package', 'number_final_methods', 'C3']",0,"
too many complex methods.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
665,spaghetti-code,1.467737777,org.apache.lucene.index.TestNumericDocValuesUpdates,FALSE,"['NOM_package', 'NOCS_package', 'C3']",0,"
the code may be too complex for other developers.
",0,0,0,0,1,0,0,1,0,1,0,0,0,0
666,spaghetti-code,1.530385212,org.apache.lucene.index.TestTermsEnum,FALSE,"['NOM_package', 'C3', 'NOCS_package']",0,"
many methods, too long and complex. 
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
667,spaghetti-code,1.459102207,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.JobControlCompiler,TRUE,"['C3', 'WMC', 'WOC_type']",1,"
long code.
",0,0,0,1,0,0,0,1,0,1,1,0,0,0
668,spaghetti-code,1.518638926,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MRCompiler,TRUE,"['C3', 'number_private_visibility_attributes', 'RFC']",1,"
LOC too high.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
669,spaghetti-code,1.17414841,org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MultiQueryOptimizer,TRUE,"['C3', 'number_private_visibility_attributes', 'number-committors']",1,"
the code is pretty complex.
",0,0,0,0,1,0,0,1,0,1,0,1,0,0
670,spaghetti-code,1.567032012,org.apache.pig.backend.hadoop.executionengine.physicalLayer.expressionOperators.POCast,TRUE,"['CFNAMM_type', 'number_private_visibility_attributes', 'number_protected_visibility_attributes']",1,"
long methods.
",0,0,0,1,0,0,0,0,1,1,0,0,0,0
671,spaghetti-code,1.067438461,org.apache.pig.backend.hadoop.executionengine.tez.plan.TezCompiler,TRUE,"['C3', 'number_constructor_DefaultConstructor_methods', 'NOCS_package']",1,"
too many long methods used here.
",0,0,0,1,0,0,0,1,0,1,0,0,0,0
672,spaghetti-code,1.532014817,org.apache.pig.backend.hadoop.hbase.HBaseStorage,TRUE,"['C3', 'WMCNAMM_type', 'DIT_type']",1,"
the code is long and complex.
",0,0,0,1,1,0,0,1,0,1,1,0,0,0
673,spaghetti-code,1.341953782,org.apache.pig.data.DataType,TRUE,"['C3', 'TCC_type', 'number_abstract_methods']",1,"
a number of long methods hide its understandability.
",0,0,0,1,1,0,0,1,0,1,0,0,0,0
